station,pollutant,weekday,hour,mean_value,weekday_label
Geelong South,PM2.5,3,13,6.06,Thu
Geelong South,PM2.5,3,14,4.85,Thu
Geelong South,PM2.5,3,15,5.12,Thu
Geelong South,PM2.5,3,16,5.52,Thu
Geelong South,PM2.5,3,17,5.09,Thu
Geelong South,PM2.5,3,18,4.8,Thu
Geelong South,PM2.5,3,19,5.48,Thu
Geelong South,PM2.5,3,20,6.24,Thu
Geelong South,PM2.5,3,21,6.04,Thu
Geelong South,PM2.5,3,22,5.48,Thu
Geelong South,PM2.5,3,23,6.17,Thu
Geelong South,PM2.5,4,0,5.67,Fri
Geelong South,PM2.5,4,1,5.71,Fri
Geelong South,PM2.5,4,2,5.41,Fri
Geelong South,PM2.5,4,3,4.55,Fri
Geelong South,PM2.5,4,4,4.07,Fri
Geelong South,PM2.5,4,5,4.09,Fri
Geelong South,PM2.5,4,6,4.93,Fri
Geelong South,PM2.5,4,7,5.07,Fri
Geelong South,PM2.5,4,8,5.03,Fri
Geelong South,PM2.5,4,9,6.17,Fri
Geelong South,PM2.5,4,10,4.85,Fri
Geelong South,PM2.5,4,11,4.82,Fri
Geelong South,PM2.5,4,12,5.04,Fri
Geelong South,PM2.5,4,13,6.3,Fri
Geelong South,PM2.5,4,14,6.19,Fri
Geelong South,PM2.5,4,15,4.83,Fri
Geelong South,PM2.5,4,16,5.42,Fri
Geelong South,PM2.5,4,17,4.56,Fri
Geelong South,PM2.5,4,18,4.23,Fri
Geelong South,PM2.5,4,19,5.35,Fri
Geelong South,PM2.5,4,20,4.42,Fri
Geelong South,PM2.5,4,21,5.54,Fri
Geelong South,PM2.5,4,22,4.33,Fri
Geelong South,PM2.5,4,23,5.09,Fri
Geelong South,PM2.5,5,0,5.22,Sat
Geelong South,PM2.5,5,1,5.36,Sat
Geelong South,PM2.5,5,2,4.49,Sat
Geelong South,PM2.5,5,3,4.67,Sat
Geelong South,PM2.5,5,4,4.69,Sat
Geelong South,PM2.5,5,5,4.06,Sat
Geelong South,PM2.5,5,6,4.2,Sat
Geelong South,PM2.5,5,7,3.59,Sat
Geelong South,PM2.5,5,8,4.55,Sat
Geelong South,PM2.5,5,9,4.24,Sat
Geelong South,PM2.5,5,10,4.79,Sat
Geelong South,PM2.5,5,11,5.09,Sat
Geelong South,PM2.5,5,12,4.08,Sat
Geelong South,PM2.5,5,13,4.4,Sat
Geelong South,PM2.5,5,14,4.53,Sat
Geelong South,PM2.5,5,15,3.4,Sat
Geelong South,PM2.5,5,16,4.52,Sat
Geelong South,PM2.5,5,17,4.2,Sat
Geelong South,PM2.5,5,18,4.62,Sat
Geelong South,PM2.5,5,19,4.44,Sat
Geelong South,PM2.5,5,20,5.12,Sat
Geelong South,PM2.5,5,21,4.94,Sat
Geelong South,PM2.5,5,22,5.61,Sat
Geelong South,PM2.5,5,23,5.99,Sat
Geelong South,PM2.5,6,0,5.78,Sun
Geelong South,PM2.5,6,1,5.45,Sun
Geelong South,PM2.5,6,2,5.69,Sun
Geelong South,PM2.5,6,3,4.75,Sun
Geelong South,PM2.5,6,4,4.72,Sun
Geelong South,PM2.5,6,5,4.89,Sun
Geelong South,PM2.5,6,6,5.3,Sun
Geelong South,PM2.5,6,7,4.96,Sun
Geelong South,PM2.5,6,8,3.64,Sun
Geelong South,PM2.5,6,9,5.21,Sun
Geelong South,PM2.5,6,10,5.44,Sun
Geelong South,PM2.5,6,11,5.67,Sun
Geelong South,PM2.5,6,12,5.41,Sun
Geelong South,PM2.5,6,13,4.02,Sun
Geelong South,PM2.5,6,14,4.1,Sun
Geelong South,PM2.5,6,15,4.58,Sun
Geelong South,PM2.5,6,16,4.0,Sun
Geelong South,PM2.5,6,17,3.66,Sun
Geelong South,PM2.5,6,18,4.12,Sun
Geelong South,PM2.5,6,19,6.08,Sun
Geelong South,PM2.5,6,20,5.72,Sun
Geelong South,PM2.5,6,21,6.1,Sun
Geelong South,PM2.5,6,22,5.33,Sun
Geelong South,PM2.5,6,23,6.3,Sun
Geelong South,SO2,0,0,0.14,Mon
Geelong South,SO2,0,2,0.06,Mon
Geelong South,SO2,0,3,0.07,Mon
Geelong South,SO2,0,4,0.12,Mon
Geelong South,SO2,0,5,0.1,Mon
Geelong South,SO2,0,6,0.13,Mon
Geelong South,SO2,0,7,0.21,Mon
Geelong South,SO2,0,8,0.17,Mon
Geelong South,SO2,0,9,0.04,Mon
Geelong South,SO2,0,10,0.05,Mon
Geelong South,SO2,0,11,0.09,Mon
Geelong South,SO2,0,12,0.11,Mon
Geelong South,SO2,0,13,0.14,Mon
Geelong South,SO2,0,14,0.24,Mon
Geelong South,SO2,0,15,0.21,Mon
Geelong South,SO2,0,16,0.14,Mon
Geelong South,SO2,0,17,0.11,Mon
Geelong South,SO2,0,18,0.12,Mon
Geelong South,SO2,0,19,0.11,Mon
Geelong South,SO2,0,20,0.15,Mon
Geelong South,SO2,0,21,0.15,Mon
Geelong South,SO2,0,22,0.17,Mon
Geelong South,SO2,0,23,0.18,Mon
Geelong South,SO2,1,0,0.21,Tue
Geelong South,SO2,1,2,0.2,Tue
Geelong South,SO2,1,3,0.21,Tue
Geelong South,SO2,1,4,0.21,Tue
Geelong South,SO2,1,5,0.21,Tue
Geelong South,SO2,1,6,0.26,Tue
Geelong South,SO2,1,7,0.23,Tue
Geelong South,SO2,1,8,0.22,Tue
Geelong South,SO2,1,9,0.2,Tue
Geelong South,SO2,1,10,0.22,Tue
Geelong South,SO2,1,11,0.22,Tue
Geelong South,SO2,1,12,0.25,Tue
Geelong South,SO2,1,13,0.22,Tue
Geelong South,SO2,1,14,0.24,Tue
Geelong South,SO2,1,15,0.24,Tue
Geelong South,SO2,1,16,0.25,Tue
Geelong South,SO2,1,17,0.28,Tue
Geelong South,SO2,1,18,0.28,Tue
Geelong South,SO2,1,19,0.3,Tue
Geelong South,SO2,1,20,0.29,Tue
Geelong South,SO2,1,21,0.28,Tue
Geelong South,SO2,1,22,0.27,Tue
Geelong South,SO2,1,23,0.24,Tue
Geelong South,SO2,2,0,0.13,Wed
Geelong South,SO2,2,2,0.12,Wed
Geelong South,SO2,2,3,0.12,Wed
Geelong South,SO2,2,4,0.12,Wed
Geelong South,SO2,2,5,0.14,Wed
Geelong South,SO2,2,6,0.15,Wed
Geelong South,SO2,2,7,0.24,Wed
Geelong South,SO2,2,8,0.18,Wed
Geelong South,SO2,2,9,0.19,Wed
Geelong South,SO2,2,10,0.15,Wed
Geelong South,SO2,2,11,0.13,Wed
Geelong South,SO2,2,12,0.19,Wed
Geelong South,SO2,2,13,0.26,Wed
Geelong South,SO2,2,14,0.24,Wed
Geelong South,SO2,2,15,0.24,Wed
Geelong South,SO2,2,16,0.26,Wed
Geelong South,SO2,2,17,0.25,Wed
Geelong South,SO2,2,18,0.29,Wed
Geelong South,SO2,2,19,0.33,Wed
Geelong South,SO2,2,20,0.3,Wed
Geelong South,SO2,2,21,0.29,Wed
Geelong South,SO2,2,22,0.32,Wed
Geelong South,SO2,2,23,0.24,Wed
Geelong South,SO2,3,0,0.18,Thu
Geelong South,SO2,3,2,0.14,Thu
Geelong South,SO2,3,3,0.17,Thu
Geelong South,SO2,3,4,0.3,Thu
Geelong South,SO2,3,5,0.29,Thu
Geelong South,SO2,3,6,0.38,Thu
Geelong South,SO2,3,7,0.38,Thu
Geelong South,SO2,3,8,0.37,Thu
Geelong South,SO2,3,9,0.37,Thu
Geelong South,SO2,3,10,0.31,Thu
Geelong South,SO2,3,11,0.3,Thu
Geelong South,SO2,3,12,0.4,Thu
Geelong South,SO2,3,13,0.36,Thu
Geelong South,SO2,3,14,0.33,Thu
Geelong South,SO2,3,15,0.3,Thu
Geelong South,SO2,3,16,0.29,Thu
Geelong South,SO2,3,17,0.31,Thu
Geelong South,SO2,3,18,0.36,Thu
Geelong South,SO2,3,19,0.38,Thu
Geelong South,SO2,3,20,0.37,Thu
Geelong South,SO2,3,21,0.34,Thu
Geelong South,SO2,3,22,0.35,Thu
Geelong South,SO2,3,23,0.34,Thu
Geelong South,SO2,4,0,0.14,Fri
Geelong South,SO2,4,2,0.09,Fri
Geelong South,SO2,4,3,0.13,Fri
Geelong South,SO2,4,4,0.16,Fri
Geelong South,SO2,4,5,0.15,Fri
Geelong South,SO2,4,6,0.2,Fri
Geelong South,SO2,4,7,0.28,Fri
Geelong South,SO2,4,8,0.24,Fri
Geelong South,SO2,4,9,0.15,Fri
Geelong South,SO2,4,10,0.22,Fri
Geelong South,SO2,4,11,0.36,Fri
Geelong South,SO2,4,12,0.34,Fri
Geelong South,SO2,4,13,0.32,Fri
Geelong South,SO2,4,14,0.33,Fri
Geelong South,SO2,4,15,0.33,Fri
Geelong South,SO2,4,16,0.34,Fri
Geelong South,SO2,4,17,0.34,Fri
Geelong South,SO2,4,18,0.37,Fri
Geelong South,SO2,4,19,0.38,Fri
Geelong South,SO2,4,20,0.38,Fri
Geelong South,SO2,4,21,0.37,Fri
Geelong South,SO2,4,22,0.39,Fri
Geelong South,SO2,4,23,0.4,Fri
Geelong South,SO2,5,0,0.22,Sat
Geelong South,SO2,5,2,0.13,Sat
Geelong South,SO2,5,3,0.23,Sat
Geelong South,SO2,5,4,0.18,Sat
Geelong South,SO2,5,5,0.17,Sat
Geelong South,SO2,5,6,0.14,Sat
Geelong South,SO2,5,7,0.17,Sat
Geelong South,SO2,5,8,0.19,Sat
Geelong South,SO2,5,9,0.21,Sat
Geelong South,SO2,5,10,0.23,Sat
Geelong South,SO2,5,11,0.29,Sat
Geelong South,SO2,5,12,0.3,Sat
Geelong South,SO2,5,13,0.3,Sat
Geelong South,SO2,5,14,0.33,Sat
Geelong South,SO2,5,15,0.35,Sat
Geelong South,SO2,5,16,0.38,Sat
Geelong South,SO2,5,17,0.42,Sat
Geelong South,SO2,5,18,0.46,Sat
Geelong South,SO2,5,19,0.45,Sat
Geelong South,SO2,5,20,0.51,Sat
Geelong South,SO2,5,21,0.45,Sat
Geelong South,SO2,5,22,0.45,Sat
Geelong South,SO2,5,23,0.45,Sat
Geelong South,SO2,6,0,0.21,Sun
Geelong South,SO2,6,2,0.09,Sun
Geelong South,SO2,6,3,0.07,Sun
Geelong South,SO2,6,4,0.1,Sun
Geelong South,SO2,6,5,0.13,Sun
Geelong South,SO2,6,6,0.13,Sun
Geelong South,SO2,6,7,0.13,Sun
Geelong South,SO2,6,8,0.14,Sun
Geelong South,SO2,6,9,0.15,Sun
Geelong South,SO2,6,10,0.28,Sun
Geelong South,SO2,6,11,0.28,Sun
Geelong South,SO2,6,12,0.35,Sun
Geelong South,SO2,6,13,0.32,Sun
Geelong South,SO2,6,14,0.33,Sun
Geelong South,SO2,6,15,0.39,Sun
Geelong South,SO2,6,16,0.42,Sun
Geelong South,SO2,6,17,0.44,Sun
Geelong South,SO2,6,18,0.45,Sun
Geelong South,SO2,6,19,0.44,Sun
Geelong South,SO2,6,20,0.45,Sun
Geelong South,SO2,6,21,0.44,Sun
Geelong South,SO2,6,22,0.45,Sun
Geelong South,SO2,6,23,0.43,Sun
Macleod,PM2.5,0,0,5.21,Mon
Macleod,PM2.5,0,1,5.65,Mon
Macleod,PM2.5,0,2,4.29,Mon
Macleod,PM2.5,0,3,3.71,Mon
Macleod,PM2.5,0,4,4.97,Mon
Macleod,PM2.5,0,5,4.14,Mon
Macleod,PM2.5,0,6,3.09,Mon
Macleod,PM2.5,0,7,3.32,Mon
Macleod,PM2.5,0,8,3.1,Mon
Macleod,PM2.5,0,9,6.28,Mon
Macleod,PM2.5,0,10,5.73,Mon
Macleod,PM2.5,0,11,5.95,Mon
Macleod,PM2.5,0,12,4.8,Mon
Macleod,PM2.5,0,13,4.58,Mon
Macleod,PM2.5,0,14,4.07,Mon
Macleod,PM2.5,0,15,3.48,Mon
Macleod,PM2.5,0,16,3.09,Mon
Macleod,PM2.5,0,17,2.57,Mon
Macleod,PM2.5,0,18,2.99,Mon
Macleod,PM2.5,0,19,2.41,Mon
Macleod,PM2.5,0,20,3.3,Mon
Macleod,PM2.5,0,21,3.35,Mon
Macleod,PM2.5,0,22,3.6,Mon
Macleod,PM2.5,0,23,3.96,Mon
Macleod,PM2.5,1,0,3.74,Tue
Macleod,PM2.5,1,1,4.39,Tue
Macleod,PM2.5,1,2,3.93,Tue
Macleod,PM2.5,1,3,4.2,Tue
Macleod,PM2.5,1,4,3.72,Tue
Macleod,PM2.5,1,5,3.09,Tue
Macleod,PM2.5,1,6,3.37,Tue
Macleod,PM2.5,1,7,4.45,Tue
Macleod,PM2.5,1,8,2.85,Tue
Macleod,PM2.5,1,9,4.71,Tue
Macleod,PM2.5,1,10,5.88,Tue
Macleod,PM2.5,1,11,3.81,Tue
Macleod,PM2.5,1,12,4.38,Tue
Macleod,PM2.5,1,13,4.35,Tue
Macleod,PM2.5,1,14,3.01,Tue
Macleod,PM2.5,1,15,3.28,Tue
Macleod,PM2.5,1,16,4.1,Tue
Macleod,PM2.5,1,17,2.85,Tue
Macleod,PM2.5,1,18,3.56,Tue
Macleod,PM2.5,1,19,3.0,Tue
Macleod,PM2.5,1,20,4.14,Tue
Macleod,PM2.5,1,21,4.16,Tue
Macleod,PM2.5,1,22,5.02,Tue
Macleod,PM2.5,1,23,4.23,Tue
Macleod,PM2.5,2,0,5.16,Wed
Macleod,PM2.5,2,1,5.0,Wed
Macleod,PM2.5,2,2,5.53,Wed
Macleod,PM2.5,2,3,4.54,Wed
Macleod,PM2.5,2,4,3.95,Wed
Macleod,PM2.5,2,5,4.13,Wed
Macleod,PM2.5,2,6,3.47,Wed
Macleod,PM2.5,2,7,3.87,Wed
Macleod,PM2.5,2,8,4.28,Wed
Macleod,PM2.5,2,9,5.27,Wed
Macleod,PM2.5,2,10,6.42,Wed
Macleod,PM2.5,2,11,6.87,Wed
Macleod,PM2.5,2,12,5.54,Wed
Macleod,PM2.5,2,13,5.73,Wed
Macleod,PM2.5,2,14,4.98,Wed
Macleod,PM2.5,2,15,4.7,Wed
Macleod,PM2.5,2,16,4.44,Wed
Macleod,PM2.5,2,17,5.2,Wed
Macleod,PM2.5,2,18,3.74,Wed
Macleod,PM2.5,2,19,2.63,Wed
Macleod,PM2.5,2,20,4.18,Wed
Macleod,PM2.5,2,21,4.9,Wed
Macleod,PM2.5,2,22,5.76,Wed
Macleod,PM2.5,2,23,5.29,Wed
Macleod,PM2.5,3,0,4.75,Thu
Macleod,PM2.5,3,1,5.25,Thu
Macleod,PM2.5,3,2,4.45,Thu
Macleod,PM2.5,3,3,3.85,Thu
Macleod,PM2.5,3,4,4.0,Thu
Macleod,PM2.5,3,5,3.74,Thu
Macleod,PM2.5,3,6,3.11,Thu
Macleod,PM2.5,3,7,3.55,Thu
Macleod,PM2.5,3,8,3.32,Thu
Macleod,PM2.5,3,9,5.14,Thu
Macleod,PM2.5,3,10,5.72,Thu
Macleod,PM2.5,3,11,5.56,Thu
Macleod,PM2.5,3,12,6.36,Thu
Macleod,PM2.5,3,13,5.74,Thu
Macleod,PM2.5,3,14,5.3,Thu
Macleod,PM2.5,3,15,3.76,Thu
Macleod,PM2.5,3,16,4.38,Thu
Macleod,PM2.5,3,17,4.0,Thu
Macleod,PM2.5,3,18,3.44,Thu
Macleod,PM2.5,3,19,3.0,Thu
Macleod,PM2.5,3,20,3.93,Thu
Macleod,PM2.5,3,21,4.67,Thu
Macleod,PM2.5,3,22,5.29,Thu
Macleod,PM2.5,3,23,4.93,Thu
Macleod,PM2.5,4,0,5.81,Fri
Macleod,PM2.5,4,1,6.05,Fri
Macleod,PM2.5,4,2,4.39,Fri
Macleod,PM2.5,4,3,5.54,Fri
Macleod,PM2.5,4,4,4.75,Fri
Macleod,PM2.5,4,5,4.3,Fri
Macleod,PM2.5,4,6,4.16,Fri
Macleod,PM2.5,4,7,4.19,Fri
Macleod,PM2.5,4,8,3.4,Fri
Macleod,PM2.5,4,9,5.88,Fri
Macleod,PM2.5,4,10,5.98,Fri
Macleod,PM2.5,4,11,5.07,Fri
Macleod,PM2.5,4,12,3.61,Fri
Macleod,PM2.5,4,13,4.67,Fri
Macleod,PM2.5,4,14,3.52,Fri
Macleod,PM2.5,4,15,3.4,Fri
Macleod,PM2.5,4,16,3.36,Fri
Macleod,PM2.5,4,17,3.2,Fri
Macleod,PM2.5,4,18,2.83,Fri
Macleod,PM2.5,4,19,2.73,Fri
Macleod,PM2.5,4,20,3.45,Fri
Macleod,PM2.5,4,21,4.58,Fri
Macleod,PM2.5,4,22,4.78,Fri
Macleod,PM2.5,4,23,5.57,Fri
Macleod,PM2.5,5,0,4.63,Sat
Macleod,PM2.5,5,1,5.15,Sat
Macleod,PM2.5,5,2,4.97,Sat
Macleod,PM2.5,5,3,4.68,Sat
Macleod,PM2.5,5,4,4.56,Sat
Macleod,PM2.5,5,5,3.92,Sat
Macleod,PM2.5,5,6,3.64,Sat
Macleod,PM2.5,5,7,2.44,Sat
Macleod,PM2.5,5,8,1.62,Sat
Macleod,PM2.5,5,9,4.78,Sat
Macleod,PM2.5,5,10,4.54,Sat
Macleod,PM2.5,5,11,4.78,Sat
Macleod,PM2.5,5,12,4.62,Sat
Macleod,PM2.5,5,13,3.87,Sat
Macleod,PM2.5,5,14,3.23,Sat
Macleod,PM2.5,5,15,2.68,Sat
Macleod,PM2.5,5,16,2.77,Sat
Macleod,PM2.5,5,17,3.03,Sat
Macleod,PM2.5,5,18,3.12,Sat
Macleod,PM2.5,5,19,2.19,Sat
Macleod,PM2.5,5,20,4.85,Sat
Macleod,PM2.5,5,21,4.68,Sat
Macleod,PM2.5,5,22,5.33,Sat
Macleod,PM2.5,5,23,6.3,Sat
Macleod,PM2.5,6,0,6.13,Sun
Macleod,PM2.5,6,1,5.64,Sun
Macleod,PM2.5,6,2,5.91,Sun
Macleod,PM2.5,6,3,5.07,Sun
Macleod,PM2.5,6,4,4.89,Sun
Macleod,PM2.5,6,5,4.7,Sun
Macleod,PM2.5,6,6,4.29,Sun
Macleod,PM2.5,6,7,4.15,Sun
Macleod,PM2.5,6,8,2.28,Sun
Macleod,PM2.5,6,9,4.17,Sun
Macleod,PM2.5,6,10,5.3,Sun
Macleod,PM2.5,6,11,5.59,Sun
Macleod,PM2.5,6,12,5.54,Sun
Macleod,PM2.5,6,13,2.55,Sun
Macleod,PM2.5,6,14,2.57,Sun
Macleod,PM2.5,6,15,2.43,Sun
Macleod,PM2.5,6,16,2.2,Sun
Macleod,PM2.5,6,17,3.01,Sun
Macleod,PM2.5,6,18,3.11,Sun
Macleod,PM2.5,6,19,2.65,Sun
Macleod,PM2.5,6,20,5.17,Sun
Macleod,PM2.5,6,21,5.02,Sun
Macleod,PM2.5,6,22,5.23,Sun
Macleod,PM2.5,6,23,5.91,Sun
Melbourne CBD,PM2.5,0,0,8.25,Mon
Melbourne CBD,PM2.5,0,1,9.98,Mon
Melbourne CBD,PM2.5,0,2,8.05,Mon
Melbourne CBD,PM2.5,0,3,7.83,Mon
Melbourne CBD,PM2.5,0,4,8.26,Mon
Melbourne CBD,PM2.5,0,5,8.23,Mon
Melbourne CBD,PM2.5,0,6,7.56,Mon
Melbourne CBD,PM2.5,0,7,9.24,Mon
Melbourne CBD,PM2.5,0,8,9.02,Mon
Melbourne CBD,PM2.5,0,9,10.28,Mon
Melbourne CBD,PM2.5,0,10,10.3,Mon
Melbourne CBD,PM2.5,0,11,11.38,Mon
Melbourne CBD,PM2.5,0,12,10.91,Mon
Melbourne CBD,PM2.5,0,13,9.03,Mon
Melbourne CBD,PM2.5,0,14,8.24,Mon
Melbourne CBD,PM2.5,0,15,7.81,Mon
Melbourne CBD,PM2.5,0,16,7.6,Mon
Melbourne CBD,PM2.5,0,17,7.71,Mon
Melbourne CBD,PM2.5,0,18,7.18,Mon
Melbourne CBD,PM2.5,0,19,7.91,Mon
Melbourne CBD,PM2.5,0,20,7.49,Mon
Melbourne CBD,PM2.5,0,21,7.59,Mon
Melbourne CBD,PM2.5,0,22,7.85,Mon
Melbourne CBD,PM2.5,0,23,6.93,Mon
Melbourne CBD,PM2.5,1,0,6.66,Tue
Melbourne CBD,PM2.5,1,1,6.46,Tue
Melbourne CBD,PM2.5,1,2,6.49,Tue
Melbourne CBD,PM2.5,1,3,6.32,Tue
Melbourne CBD,PM2.5,1,4,5.98,Tue
Melbourne CBD,PM2.5,1,5,7.18,Tue
Melbourne CBD,PM2.5,1,6,6.38,Tue
Melbourne CBD,PM2.5,1,7,8.18,Tue
Melbourne CBD,PM2.5,1,8,8.44,Tue
Melbourne CBD,PM2.5,1,9,9.51,Tue
Melbourne CBD,PM2.5,1,10,9.19,Tue
Melbourne CBD,PM2.5,1,11,10.13,Tue
Melbourne CBD,PM2.5,1,12,9.87,Tue
Melbourne CBD,PM2.5,1,13,9.04,Tue
Melbourne CBD,PM2.5,1,14,8.41,Tue
Melbourne CBD,PM2.5,1,15,8.12,Tue
Melbourne CBD,PM2.5,1,16,7.24,Tue
Melbourne CBD,PM2.5,1,17,7.48,Tue
Melbourne CBD,PM2.5,1,18,7.29,Tue
Melbourne CBD,PM2.5,1,19,8.4,Tue
Melbourne CBD,PM2.5,1,20,8.3,Tue
Melbourne CBD,PM2.5,1,21,8.72,Tue
Melbourne CBD,PM2.5,1,22,8.86,Tue
Melbourne CBD,PM2.5,1,23,7.49,Tue
Melbourne CBD,PM2.5,2,0,7.22,Wed
Melbourne CBD,PM2.5,2,1,7.71,Wed
Melbourne CBD,PM2.5,2,2,8.26,Wed
Melbourne CBD,PM2.5,2,3,7.78,Wed
Melbourne CBD,PM2.5,2,4,7.63,Wed
Melbourne CBD,PM2.5,2,5,7.14,Wed
Melbourne CBD,PM2.5,2,6,7.11,Wed
Melbourne CBD,PM2.5,2,7,8.17,Wed
Melbourne CBD,PM2.5,2,8,8.99,Wed
Melbourne CBD,PM2.5,2,9,10.29,Wed
Melbourne CBD,PM2.5,2,10,10.44,Wed
Melbourne CBD,PM2.5,2,11,12.37,Wed
Melbourne CBD,PM2.5,2,12,10.78,Wed
Melbourne CBD,PM2.5,2,13,10.4,Wed
Melbourne CBD,PM2.5,2,14,9.05,Wed
Melbourne CBD,PM2.5,2,15,9.36,Wed
Melbourne CBD,PM2.5,2,16,8.48,Wed
Melbourne CBD,PM2.5,2,17,7.87,Wed
Melbourne CBD,PM2.5,2,18,7.39,Wed
Melbourne CBD,PM2.5,2,19,8.83,Wed
Melbourne CBD,PM2.5,2,20,8.25,Wed
Melbourne CBD,PM2.5,2,21,8.38,Wed
Melbourne CBD,PM2.5,2,22,8.4,Wed
Melbourne CBD,PM2.5,2,23,8.18,Wed
Melbourne CBD,PM2.5,3,0,7.66,Thu
Melbourne CBD,PM2.5,3,1,8.45,Thu
Melbourne CBD,PM2.5,3,2,7.83,Thu
Melbourne CBD,PM2.5,3,3,7.08,Thu
Melbourne CBD,PM2.5,3,4,6.76,Thu
Melbourne CBD,PM2.5,3,5,6.85,Thu
Melbourne CBD,PM2.5,3,6,7.04,Thu
Melbourne CBD,PM2.5,3,7,7.97,Thu
Melbourne CBD,PM2.5,3,8,8.33,Thu
Melbourne CBD,PM2.5,3,9,9.62,Thu
Melbourne CBD,PM2.5,3,10,9.72,Thu
Melbourne CBD,PM2.5,3,11,9.63,Thu
Melbourne CBD,PM2.5,3,12,10.01,Thu
Melbourne CBD,PM2.5,3,13,9.32,Thu
Melbourne CBD,PM2.5,3,14,8.09,Thu
Melbourne CBD,PM2.5,3,15,8.16,Thu
Melbourne CBD,PM2.5,3,16,7.84,Thu
Melbourne CBD,PM2.5,3,17,7.29,Thu
Melbourne CBD,PM2.5,3,18,7.07,Thu
Melbourne CBD,PM2.5,3,19,7.6,Thu
Melbourne CBD,PM2.5,3,20,7.75,Thu
Melbourne CBD,PM2.5,3,21,8.06,Thu
Melbourne CBD,PM2.5,3,22,9.53,Thu
Melbourne CBD,PM2.5,3,23,8.75,Thu
Melbourne CBD,PM2.5,4,0,7.82,Fri
Melbourne CBD,PM2.5,4,1,6.59,Fri
Melbourne CBD,PM2.5,4,2,6.98,Fri
Melbourne CBD,PM2.5,4,3,7.19,Fri
Melbourne CBD,PM2.5,4,4,7.15,Fri
Melbourne CBD,PM2.5,4,5,7.18,Fri
Melbourne CBD,PM2.5,4,6,7.19,Fri
Melbourne CBD,PM2.5,4,7,6.95,Fri
Melbourne CBD,PM2.5,4,8,7.45,Fri
Melbourne CBD,PM2.5,4,9,9.72,Fri
Melbourne CBD,PM2.5,4,10,10.99,Fri
Melbourne CBD,PM2.5,4,11,12.09,Fri
Melbourne CBD,PM2.5,4,12,10.3,Fri
Melbourne CBD,PM2.5,4,13,9.92,Fri
Melbourne CBD,PM2.5,4,14,8.68,Fri
Melbourne CBD,PM2.5,4,15,8.94,Fri
Melbourne CBD,PM2.5,4,16,9.17,Fri
Melbourne CBD,PM2.5,4,17,8.17,Fri
Melbourne CBD,PM2.5,4,18,8.61,Fri
Melbourne CBD,PM2.5,4,19,8.4,Fri
Melbourne CBD,PM2.5,4,20,9.03,Fri
Melbourne CBD,PM2.5,4,21,9.81,Fri
Melbourne CBD,PM2.5,4,22,9.0,Fri
Melbourne CBD,PM2.5,4,23,8.28,Fri
Melbourne CBD,PM2.5,5,0,8.92,Sat
Melbourne CBD,PM2.5,5,1,8.24,Sat
Melbourne CBD,PM2.5,5,2,7.7,Sat
Melbourne CBD,PM2.5,5,3,7.74,Sat
Melbourne CBD,PM2.5,5,4,7.31,Sat
Melbourne CBD,PM2.5,5,5,7.6,Sat
Melbourne CBD,PM2.5,5,6,7.47,Sat
Melbourne CBD,PM2.5,5,7,7.5,Sat
Melbourne CBD,PM2.5,5,8,8.04,Sat
Melbourne CBD,PM2.5,5,9,9.68,Sat
Melbourne CBD,PM2.5,5,10,9.62,Sat
Melbourne CBD,PM2.5,5,11,10.38,Sat
Melbourne CBD,PM2.5,5,12,10.0,Sat
Melbourne CBD,PM2.5,5,13,9.0,Sat
Melbourne CBD,PM2.5,5,14,8.43,Sat
Melbourne CBD,PM2.5,5,15,8.19,Sat
Melbourne CBD,PM2.5,5,16,6.32,Sat
Melbourne CBD,PM2.5,5,17,6.88,Sat
Melbourne CBD,PM2.5,5,18,6.9,Sat
Melbourne CBD,PM2.5,5,19,7.8,Sat
Melbourne CBD,PM2.5,5,20,9.08,Sat
Melbourne CBD,PM2.5,5,21,10.19,Sat
Melbourne CBD,PM2.5,5,22,11.27,Sat
Melbourne CBD,PM2.5,5,23,9.94,Sat
Melbourne CBD,PM2.5,6,0,9.94,Sun
Melbourne CBD,PM2.5,6,1,10.3,Sun
Melbourne CBD,PM2.5,6,2,9.84,Sun
Melbourne CBD,PM2.5,6,3,9.05,Sun
Melbourne CBD,PM2.5,6,4,9.08,Sun
Melbourne CBD,PM2.5,6,5,8.48,Sun
Melbourne CBD,PM2.5,6,6,8.05,Sun
Melbourne CBD,PM2.5,6,7,7.87,Sun
Melbourne CBD,PM2.5,6,8,8.1,Sun
Melbourne CBD,PM2.5,6,9,9.52,Sun
Melbourne CBD,PM2.5,6,10,9.25,Sun
Melbourne CBD,PM2.5,6,11,10.4,Sun
Melbourne CBD,PM2.5,6,12,10.08,Sun
Melbourne CBD,PM2.5,6,13,8.47,Sun
Melbourne CBD,PM2.5,6,14,7.92,Sun
Melbourne CBD,PM2.5,6,15,8.31,Sun
Melbourne CBD,PM2.5,6,16,8.99,Sun
Melbourne CBD,PM2.5,6,17,8.44,Sun
Melbourne CBD,PM2.5,6,18,7.22,Sun
Melbourne CBD,PM2.5,6,19,8.13,Sun
Melbourne CBD,PM2.5,6,20,8.94,Sun
Melbourne CBD,PM2.5,6,21,9.66,Sun
Melbourne CBD,PM2.5,6,22,8.99,Sun
Melbourne CBD,PM2.5,6,23,9.08,Sun
Melton,O3,0,0,15.33,Mon
Melton,O3,0,2,14.28,Mon
